nomor_pendaftaran,kode_mata_pelajaran,nilai_tka
426236351,401110200,35.61
426139471,300210000,19.62
426264458,300210000,5.00
426634985,200010300,64.37
426583018,300110000,58.00
426690579,401000000,48.48
426261636,300110000,64.02
426244497,401000000,35.67
426694683,401000000,19.73
426662826,401130000,63.96
426341571,401000000,25.29
426315559,300210000,5.00
426476241,401130100,37.81
426060286,600070100,44.82
426050866,300110000,76.68
426397338,300110000,67.74
426230360,300130000,71.14
426829046,300130000,51.06
426078113,300210000,27.19
426151562,300110000,43.78
426029449,300210000,20.89
426271892,401000000,30.93
426408182,300110000,51.75
426315559,300110000,42.96
426569217,401002000,55.98
426134211,401240000,63.39
426729998,300210000,25.02
426525135,300210000,5.00
426229076,600070100,58.88
426598348,300210000,27.14
426672776,401110200,52.32
426149305,300210000,21.45
426139664,300110000,52.87
426571364,401130000,29.55
426006353,300210000,19.22
426181200,401000000,24.84
426476974,401110200,59.67
426537562,300210000,5.00
426326729,300110000,49.76
426237505,401121000,39.59
426577589,401220000,76.85
426537462,401000000,30.02
426029087,600070100,71.24
426332163,401130100,64.42
426839151,300110000,50.75
426416640,300210000,22.59
426678376,401241000,80.41
426479058,401000000,42.62
426054046,300110000,66.46
426600492,300210000,33.19
426157127,300210000,5.00
426571007,300210000,23.63
426520898,200010300,77.23
426336101,300210000,25.97
426228854,200010000,40.92
426197776,300210000,28.24
426524970,300210000,17.84
426586905,401130000,26.95
426579785,401110200,75.37
426127307,401130100,26.24
426400205,401000000,36.56
426571742,401220000,72.81
426145931,401250100,50.14
426152631,401000000,38.88
426479315,300210000,41.83
426522945,401121000,51.87
426793384,401250100,23.78
426405312,200010300,47.06
426305160,401000000,29.83
426368046,300210000,38.64
426475313,200010300,59.05
426714437,401220000,68.76
426478900,300210000,18.41
426613960,600070100,50.50
426093540,401110200,52.11
426438900,401241000,52.22
426750680,401110200,46.97
426363390,300230000,48.71
426512577,300210000,23.09
426347281,401241000,56.27
426230110,200010300,73.47
426611573,600070100,51.79
426643487,300210000,25.63
426047341,401000000,27.69
426351561,401241000,81.54
426133250,401000000,19.71
426148726,401002000,36.50
426028717,401000000,72.74
426126751,300110000,62.80
426757889,300210000,22.93
426391761,401241000,68.62
426378750,300110000,70.44
426416260,401241000,82.64
426147715,401240000,61.07
426524639,401000000,37.04
426723376,401130100,21.73
426582048,401121000,54.11
426187875,300110000,40.20
426819454,300210000,35.34
426631009,401241000,52.36
426256521,401110200,57.48
426394843,401002000,25.56
426564703,300210000,5.00
426632156,401000000,48.94
426723365,401230000,62.83
426623477,300210000,19.01
426390953,300210000,22.61
426688804,401002000,40.80
426160714,401121000,40.85
426249027,300110000,66.84
426701607,401110200,46.55
426778085,300210000,24.09
426715369,200010000,67.85
426395523,300210000,20.43
426115960,300210000,5.00
426292698,401000000,32.81
426120311,300130000,70.51
426812292,300230000,65.09
426270427,401000000,41.98
426075314,401130100,54.99
426678281,401230000,62.05
426158920,401000000,43.92
426476509,300210000,42.53
426073046,401002000,35.27
426821140,401000000,36.96
426278470,300210000,5.00
426341608,401000000,55.26
426383018,300110000,53.31
426400609,600070100,66.77
426632169,300110000,56.48
426577589,300110000,49.48
426390262,401000000,36.72
426665014,401130000,30.35
426522391,300210000,28.76
426485825,300110000,64.34
426141142,300130000,71.68
426289155,401000000,41.22
426148270,401241000,50.59
426025539,401000000,53.69
426397871,401000000,33.97
426141931,401000000,45.50
426394852,600070100,57.37
426078113,401000000,20.59
426342618,300210000,46.94
426716951,401250100,32.60
426727489,300110000,54.95
426519094,300210000,22.01
426703167,401241000,63.72
426229076,300110000,61.95
426012007,300210000,33.32
426441080,401130100,42.55
426294100,401230000,55.90
426155579,401250100,30.67
426558676,401000000,40.71
426395341,401250100,25.43
426476174,300210000,5.00
426139840,600070100,55.20
426253440,401000000,36.08
426083408,600070100,70.96
426129660,401110200,74.02
426564230,300210000,5.00
426478379,401110200,44.18
426309077,300110000,61.73
426405941,300210000,26.22
426397010,300210000,21.19
426523076,300210000,20.44
426521635,600070100,43.72
426627004,300210000,26.74
426386964,401110200,46.65
426722427,401130100,25.06
426820222,300210000,5.00
426061790,401000000,35.77
426391938,401250100,38.67
426398437,401241000,46.19
426146152,300210000,5.00
426524652,401121000,39.01
426570853,401002000,41.87
426242312,300210000,30.08
426421134,300110000,38.02
426469621,300110000,51.69
426450645,401000000,40.91
426700341,200010300,81.13
426417322,200010300,63.82
426337383,401000000,30.76
426362608,300130000,83.32
426409466,300110000,55.25
426348384,401000000,32.81
426000613,300110000,63.20
426654242,300210000,31.00
426558676,300110000,51.18
426044381,401130100,39.36
426545705,401240000,45.90
426350383,300230000,73.43
426522504,401000000,44.04
426339065,401241000,64.92
426178747,300130000,66.59
426690103,300210000,33.28
426182243,600070100,38.58
426137705,401000000,24.61
426262474,300210000,24.28
426839576,300110000,46.11
426285514,300110000,65.14
426677530,401130100,58.73
426019729,300210000,5.00
426024722,401000000,32.68
426339065,300110000,43.83
426663463,401241000,62.85
426737408,401110200,77.70
426632395,401110200,60.09
426259068,401110200,56.47
426518235,401000000,45.17
426451396,300230000,41.88
426614168,401250100,26.90
426520082,300210000,23.02
426344949,401000000,28.14
426842246,401002000,33.65
426336101,401250100,24.05
426088298,300210000,32.21
426128508,401002000,43.05
426400468,401250100,50.52
426528453,401241000,58.61
426243874,300210000,22.05
426207141,300210000,24.25
426812405,401241000,74.09
426026426,600070100,68.59
426268286,401121000,36.61
426662608,401000000,36.36
426637538,401002000,30.60
426114391,300210000,17.85
426673171,401000000,39.10
426329536,401110200,65.77
426243874,200010300,57.05
426785984,401121000,28.85
426312501,600070100,80.45
426151814,300210000,5.00
426713449,300210000,35.35
426268286,401002000,42.10
426550371,401220000,89.56
426729627,300210000,29.64
426312351,401000000,40.70
426393936,300210000,22.80
426330657,401110200,36.74
426794037,401110200,56.96
426043452,300110000,63.75
426734862,401002000,49.48
426073805,401250100,29.30
426350838,300210000,20.27
426667813,300210000,33.80
426764104,401110200,54.85
426784069,300110000,76.37
426259516,300110000,66.98
426132686,401000000,27.73
426795962,401110200,43.73
426122730,300210000,18.34
426344314,401130000,56.85
426138533,600070100,69.20
426162121,300210000,5.00
426534184,300210000,18.77
426485825,401000000,44.78
426094440,600070100,48.90
426522007,300210000,5.00
426828602,300110000,36.08
426718315,300110000,48.45
426524652,300210000,5.00
426178761,600070100,50.96
426578633,401000000,38.07
426465670,401000000,46.87
426408797,600070100,71.92
426132957,300210000,26.64
426150533,300110000,47.73
426255189,300230000,36.28
426441413,600070100,73.87
426528453,300110000,49.56
426520645,300210000,26.94
426229452,401110200,43.05
426799205,401110200,48.76
426269355,401110200,43.52
426407262,300110000,42.76
426396554,401000000,18.32
426667813,600070100,56.15
426402126,300210000,5.00
426243819,200010300,55.99
426256329,401130100,36.90
426345020,300210000,25.36
426025068,300210000,21.91
426470673,300210000,25.82
426524435,401002000,31.95
426250552,401000000,34.04
426107654,401000000,47.35
426139201,401000000,19.76
426127307,401000000,37.53
426332163,300110000,67.85
426140216,300110000,36.83
426261764,401002000,50.47
426611287,401000000,34.55
426713449,300110000,34.73
426047588,300110000,54.22
426613192,300130000,49.61
426018885,401002000,29.50
426713108,300230000,27.02
426606898,401000000,37.54
426238672,300210000,28.74
426334544,300210000,21.58
426772971,401130100,35.80
426329985,401220000,95.49
426782305,300210000,25.61
426666625,401000000,50.45
426787542,401121000,31.48
426133049,401121000,33.70
426538509,401002000,42.06
426286774,401110200,57.87
426772619,300210000,17.76
426560055,401240000,57.31
426472452,401000000,35.63
426476974,300110000,53.29
426146762,401121000,38.08
426749344,300110000,51.05
426327882,300110000,39.28
426246706,401002000,26.48
426328921,300210000,22.97
426522479,401230000,70.95
426129660,300210000,27.65
426224945,300110000,64.11
426342618,401121000,53.19
426072541,401121000,45.84
426127307,300210000,5.00
426246706,401000000,13.89
426390706,401230000,69.80
426173436,600070100,41.64
426802135,401110200,47.80
426717545,300110000,51.02
426132659,401121000,27.95
426520645,401250100,31.59
426395341,401000000,30.02
426315817,300130000,60.76
426073142,300210000,22.27
426706025,300110000,49.39
426395919,401000000,26.15
426488417,401000000,40.24
426782357,300210000,23.69
426147293,401250100,31.93
426443406,300210000,24.23
426666514,300110000,66.60
426762329,401000000,41.82
426623453,300110000,38.59
426523615,300110000,51.66
426046366,401250100,34.62
426007195,401000000,22.86
426420761,300110000,53.45
426254620,300110000,51.24
426828192,600070100,56.35
426241598,300110000,62.28
426041679,300210000,21.49
426002957,401000000,24.44
426838134,300130000,88.77
426746256,300110000,63.51
426147586,401110200,53.09
426523615,300210000,23.63
426230110,401000000,5.00
426139201,401002000,50.28
426247135,401110200,57.97
426126883,300130000,94.11
426253462,300210000,23.87
426403744,401000000,5.00
426749970,401130100,34.25
426652737,401000000,30.73
426285927,300210000,33.90
426333045,300110000,42.24
426526448,401000000,32.89
426838134,300210000,39.70
426140665,401130000,41.81
426336086,300110000,62.27
426522007,401241000,46.82
426155579,300110000,40.04
426652118,401130000,45.30
426037663,401250100,39.55
426340696,300210000,21.05
426183290,300110000,64.30
426060723,401000000,27.77
426327180,300210000,42.74
426281254,300110000,5.00
426197141,401110200,68.32
426663125,401000000,29.49
426293123,401241000,65.06
426004070,300110000,36.98
426395523,401000000,36.31
426008949,401110200,62.89
426528453,401000000,29.70
426201874,600070100,47.25
426708771,401130100,30.93
426010280,401110200,49.16
426379295,401110200,42.36
426254553,401250100,23.04
426398624,401130000,44.58
426395944,300130000,78.67
426556566,300110000,53.28
426162463,401000000,28.24
426270427,401250100,25.75
426015299,300110000,74.25
426231753,300210000,52.61
426127861,401121000,35.99
426520205,401000000,35.40
426628048,300210000,65.47
426145931,401241000,75.25
426236694,401000000,55.43
426255508,300210000,25.65
426145609,401000000,23.84
426341810,300110000,65.74
426522504,300210000,5.00
426689208,401121000,78.72
426438900,300210000,51.08
426257127,300210000,44.22
426422531,300110000,51.82
426580020,300210000,5.00
426540688,401241000,72.22
426469446,300210000,5.00
426512393,401110200,44.63
426478900,300110000,40.09
426563793,401000000,31.10
426518352,300110000,51.16
426126302,600070100,66.20
426402661,401002000,35.80
426441413,300210000,32.18
426512393,300110000,50.83
426241598,401000000,30.30
426341677,401220000,61.75
426594964,300210000,27.06
426259557,401000000,34.55
426130368,300110000,29.95
426395781,401110200,86.30
426632238,401130100,24.68
426166695,300130000,68.73
426346990,401000000,30.79
426425179,300110000,40.13
426129299,401000000,31.18
426368046,401000000,32.94
426544857,401241000,76.65
426687928,300110000,53.98
426134211,300110000,59.71
426642320,401130000,36.74
426398437,401220000,70.54
426201469,300110000,68.62
426383018,600070100,5.00
426761183,401002000,23.57
426238722,401130000,24.64
426264697,300110000,44.19
426515687,300210000,5.00
426514927,401240000,39.22
426520655,200010300,52.20
426557213,401130100,26.75
426230195,401002000,51.58
426153178,300110000,38.91
426586991,300110000,59.80
426341762,401000000,37.07
426771516,401241000,47.87
426137302,300110000,65.64
426514856,401000000,25.77
426336101,300110000,61.61
426254620,300210000,5.00
426315804,300210000,21.22
426638334,300110000,5.00
426018885,401110200,41.67
426168985,300110000,55.14
426758630,401000000,18.97
426118420,401121000,71.45
426391693,401220000,70.74
426761065,600070100,55.47
426794037,300110000,48.31
426074141,401230000,57.05
426530338,401000000,26.64
426575901,300210000,25.05
426717828,600070100,39.44
426397159,401000000,42.78
426574583,200010300,52.08
426512152,401241000,54.60
426231753,300130000,88.35
426409073,300210000,34.76
426157332,300110000,53.10
426153178,401000000,27.76
426565019,300210000,5.00
426544721,401121000,5.00
426713108,300110000,5.00
426398831,300210000,24.70
426394805,300210000,20.12
426345106,401130000,45.06
426464821,401250100,45.56
426409696,300110000,61.62
426435988,600070100,50.86
426742107,600070100,55.16
426573526,401130100,39.34
426617463,401220000,81.20
426648493,401110200,83.31
426768815,401121000,32.27
426773307,401250100,27.45
426143411,300210000,5.00
426229076,401000000,34.64
426716430,300210000,5.00
426341583,300210000,22.56
426077324,300110000,80.45
426778085,401000000,31.10
426508041,300210000,29.06
426155155,401110200,62.47
426328127,600070100,52.18
426145050,401000000,32.14
426520723,401000000,30.06
426038617,401000000,36.72
426151862,401230000,51.14
426167955,300210000,20.07
426191161,401121000,35.35
426334399,300130000,78.44
426006353,401000000,22.86
426676875,300210000,25.80
426266590,200010300,61.22
426171194,300110000,45.63
426550371,401000000,17.09
426734981,600070100,43.78
426766477,401230000,91.86
426141142,401110200,51.21
426018314,401110200,61.34
426718803,401250100,30.87
426137924,300210000,5.00
426255114,401250100,28.09
426589170,401000000,61.82
426727489,300210000,25.40
426564703,401130100,31.30
426672026,401121000,5.00
426114391,401241000,76.86
426688884,401110200,59.56
426838471,200010300,71.33
426349386,401000000,39.73
426487101,300110000,74.11
426629644,401002000,40.41
426772619,401000000,37.56
426161594,300110000,67.50
426474070,401110200,45.62
426511211,300110000,57.72
426395569,401110200,56.70
426718114,300210000,5.00
426526260,300110000,52.63
426515316,300210000,5.00
426238672,300110000,42.20
426511919,401130100,35.95
426526161,600070100,50.39
426478900,401000000,23.37
426402189,600070100,36.65
426519094,600070100,51.89
426565019,401130100,31.53
426579600,401000000,44.67
426715369,401110200,67.05
426118420,300210000,47.42
426340993,401110200,63.17
426391938,300110000,72.90
426303377,300210000,27.13
426149325,300210000,5.00
426139077,401000000,38.35
426336086,401000000,61.13
426251323,401002000,36.91
426727640,401000000,21.97
426016047,300210000,18.85
426606898,401110200,47.18
426565464,401130100,25.22
426041468,300210000,39.90
426488114,401000000,38.30
426340025,401000000,66.74
426404414,401000000,31.34
426178747,401000000,30.73
426341571,401241000,59.38
426402812,401250100,35.15
426136244,200010300,81.06
426230795,401000000,32.42
426799205,300130000,73.37
